_TIME_PERIOD,_OBS_VALUE,_OBS_STATUS,_OBS_CONF
2009-03-19,1.3671,A,F
2009-03-20,1.3549,A,F
2009-03-23,1.3558,A,F
2009-03-24,1.3507,A,F
2009-03-25,1.3494,A,F
2009-03-26,1.3607,A,F
2009-03-27,1.3295,A,F
2009-03-30,1.3193,A,F
2009-03-31,1.3308,A,F
2009-04-01,1.3246,A,F
2009-04-02,1.3392,A,F
2009-04-03,1.3425,A,F
2009-04-06,1.3496,A,F
2009-04-07,1.3255,A,F
2009-04-08,1.3231,A,F
2009-04-09,1.3273,A,F
2009-04-14,1.3276,A,F
2009-04-15,1.3173,A,F
2009-04-16,1.3196,A,F
2009-04-17,1.3058,A,F
2009-04-20,1.2966,A,F
2009-04-21,1.2932,A,F
2009-04-22,1.2947,A,F
2009-04-23,1.3050,A,F
2009-04-24,1.3232,A,F
2009-04-27,1.3125,A,F
2009-04-28,1.2992,A,F
2009-04-29,1.3266,A,F
2009-04-30,1.3275,A,F
2009-05-04,1.3223,A,F
2009-05-05,1.3403,A,F
2009-05-06,1.3322,A,F
2009-05-07,1.3363,A,F
2009-05-08,1.3425,A,F
2009-05-11,1.3574,A,F
2009-05-12,1.3683,A,F
2009-05-13,1.3623,A,F
2009-05-14,1.3563,A,F
2009-05-15,1.3518,A,F
2009-05-18,1.3494,A,F
2009-05-19,1.3612,A,F
2009-05-20,1.3690,A,F
2009-05-21,1.3771,A,F
2009-05-22,1.3972,A,F
2009-05-25,1.4010,A,F
2009-05-26,1.3908,A,F
2009-05-27,1.3901,A,F
2009-05-28,1.3856,A,F
2009-05-29,1.4098,A,F
2009-06-01,1.4220,A,F
2009-06-02,1.4238,A,F
2009-06-03,1.4207,A,F
2009-06-04,1.4095,A,F
2009-06-05,1.4177,A,F
2009-06-08,1.3866,A,F
2009-06-09,1.3959,A,F
2009-06-10,1.4102,A,F
2009-06-11,1.3969,A,F
2009-06-12,1.4004,A,F
2009-06-15,1.3850,A,F
2009-06-16,1.3890,A,F
2009-06-17,1.3840,A,F
2009-06-18,1.3920,A,F
2009-06-19,1.3932,A,F
2009-06-22,1.3858,A,F
2009-06-23,1.3978,A,F
2009-06-24,1.4029,A,F
2009-06-25,1.3940,A,F
2009-06-26,1.4096,A,F
2009-06-29,1.4058,A,F
2009-06-30,1.4134,A,F
2009-07-01,1.4096,A,F
2009-07-02,1.4049,A,F
2009-07-03,1.4009,A,F
2009-07-06,1.3897,A,F
2009-07-07,1.4019,A,F
2009-07-08,1.3901,A,F
2009-07-09,1.3990,A,F
2009-07-10,1.3901,A,F
2009-07-13,1.3975,A,F
2009-07-14,1.3991,A,F
2009-07-15,1.4089,A,F
2009-07-16,1.4130,A,F
2009-07-17,1.4090,A,F
2009-07-20,1.4217,A,F
2009-07-21,1.4223,A,F
2009-07-22,1.4191,A,F
2009-07-23,1.4229,A,F
2009-07-24,1.4227,A,F
2009-07-27,1.4269,A,F
2009-07-28,1.4229,A,F
2009-07-29,1.4104,A,F
2009-07-30,1.4053,A,F
2009-07-31,1.4138,A,F
2009-08-03,1.4303,A,F
2009-08-04,1.4384,A,F
2009-08-05,1.4410,A,F
2009-08-06,1.4370,A,F
2009-08-07,1.4357,A,F
2009-08-10,1.4202,A,F
2009-08-11,1.4166,A,F
2009-08-12,1.4170,A,F
2009-08-13,1.4293,A,F
2009-08-14,1.4294,A,F
2009-08-17,1.4072,A,F
2009-08-18,1.4101,A,F
2009-08-19,1.4112,A,F
2009-08-20,1.4243,A,F
2009-08-21,1.4330,A,F
2009-08-24,1.4323,A,F
2009-08-25,1.4324,A,F
2009-08-26,1.4270,A,F
2009-08-27,1.4268,A,F
2009-08-28,1.4364,A,F
2009-08-31,1.4272,A,F
2009-09-01,1.4314,A,F
2009-09-02,1.4220,A,F
2009-09-03,1.4335,A,F
2009-09-04,1.4262,A,F
2009-09-07,1.4330,A,F
2009-09-08,1.4473,A,F
2009-09-09,1.4522,A,F
2009-09-10,1.4545,A,F
2009-09-11,1.4594,A,F
2009-09-14,1.4561,A,F
2009-09-15,1.4611,A,F
2009-09-16,1.4671,A,F
2009-09-17,1.4712,A,F
2009-09-18,1.4705,A,F
2009-09-21,1.4658,A,F
2009-09-22,1.4780,A,F
2009-09-23,1.4783,A,F
2009-09-24,1.4768,A,F
2009-09-25,1.4670,A,F
2009-09-28,1.4650,A,F
2009-09-29,1.4549,A,F
2009-09-30,1.4643,A,F
2009-10-01,1.4539,A,F
2009-10-02,1.4537,A,F
2009-10-05,1.4616,A,F
2009-10-06,1.4722,A,F
2009-10-07,1.4694,A,F
2009-10-08,1.4763,A,F
2009-10-09,1.4750,A,F
2009-10-12,1.4765,A,F
2009-10-13,1.4864,A,F
2009-10-14,1.4881,A,F
2009-10-15,1.4864,A,F
2009-10-16,1.4869,A,F
2009-10-19,1.4918,A,F
2009-10-20,1.4971,A,F
2009-10-21,1.4921,A,F
2009-10-22,1.5000,A,F
2009-10-23,1.5020,A,F
2009-10-26,1.5019,A,F
2009-10-27,1.4874,A,F
2009-10-28,1.4785,A,F
2009-10-29,1.4788,A,F
2009-10-30,1.4800,A,F
2009-11-02,1.4772,A,F
2009-11-03,1.4658,A,F
2009-11-04,1.4761,A,F
2009-11-05,1.4867,A,F
2009-11-06,1.4862,A,F
2009-11-09,1.4984,A,F
2009-11-10,1.4966,A,F
2009-11-11,1.5037,A,F
2009-11-12,1.4922,A,F
2009-11-13,1.4868,A,F
2009-11-16,1.4965,A,F
2009-11-17,1.4875,A,F
2009-11-18,1.4957,A,F
2009-11-19,1.4863,A,F
2009-11-20,1.4815,A,F
2009-11-23,1.4968,A,F
2009-11-24,1.4969,A,F
2009-11-25,1.5083,A,F
2009-11-26,1.5071,A,F
2009-11-27,1.4918,A,F
2009-11-30,1.5023,A,F
2009-12-01,1.5074,A,F
2009-12-02,1.5090,A,F
2009-12-03,1.5120,A,F
2009-12-04,1.5068,A,F
2009-12-07,1.4787,A,F
2009-12-08,1.4774,A,F
2009-12-09,1.4768,A,F
2009-12-10,1.4730,A,F
2009-12-11,1.4757,A,F
2009-12-14,1.4647,A,F
2009-12-15,1.4541,A,F
2009-12-16,1.4560,A,F
2009-12-17,1.4343,A,F
2009-12-18,1.4337,A,F
2009-12-21,1.4368,A,F
2009-12-22,1.4279,A,F
2009-12-23,1.4276,A,F
2009-12-24,1.4398,A,F
2009-12-28,1.4405,A,F
2009-12-29,1.4433,A,F
2009-12-30,1.4338,A,F
2009-12-31,1.4406,A,F
2010-01-04,1.4389,A,F
2010-01-05,1.4442,A,F
2010-01-06,1.4350,A,F
2010-01-07,1.4304,A,F
2010-01-08,1.4273,A,F
2010-01-11,1.4528,A,F
2010-01-12,1.4481,A,F
2010-01-13,1.4563,A,F
2010-01-14,1.4486,A,F
2010-01-15,1.4374,A,F
2010-01-18,1.4369,A,F
2010-01-19,1.4279,A,F
2010-01-20,1.4132,A,F
2010-01-21,1.4064,A,F
2010-01-22,1.4135,A,F
2010-01-25,1.4151,A,F
2010-01-26,1.4085,A,F
2010-01-27,1.4072,A,F
2010-01-28,1.3999,A,F
2010-01-29,1.3966,A,F
2010-02-01,1.3913,A,F
2010-02-02,1.3937,A,F
2010-02-03,1.3984,A,F
2010-02-04,1.3847,A,F
2010-02-05,1.3691,A,F
2010-02-08,1.3675,A,F
2010-02-09,1.3760,A,F
2010-02-10,1.3740,A,F
2010-02-11,1.3718,A,F
2010-02-12,1.3572,A,F
2010-02-15,1.3607,A,F
2010-02-16,1.3649,A,F
2010-02-17,1.3726,A,F
2010-02-18,1.3567,A,F
2010-02-19,1.3519,A,F
2010-02-22,1.3626,A,F
2010-02-23,1.3577,A,F
2010-02-24,1.3547,A,F
2010-02-25,1.3489,A,F
2010-02-26,1.3570,A,F
2010-03-01,1.3525,A,F
2010-03-02,1.3548,A,F
2010-03-03,1.3641,A,F
2010-03-04,1.3668,A,F
2010-03-05,1.3582,A,F
2010-03-08,1.3662,A,F
2010-03-09,1.3557,A,F
2010-03-10,1.3610,A,F
2010-03-11,1.3657,A,F
2010-03-12,1.3765,A,F
2010-03-15,1.3705,A,F
2010-03-16,1.3723,A,F
2010-03-17,1.3756,A,F
2010-03-18,1.3660,A,F
2010-03-19,1.3548,A,F
2010-03-22,1.3471,A,F
2010-03-23,1.3519,A,F
2010-03-24,1.3338,A,F
2010-03-25,1.3356,A,F
2010-03-26,1.3353,A,F
2010-03-29,1.3471,A,F
2010-03-30,1.3482,A,F
2010-03-31,1.3479,A,F
2010-04-01,1.3468,A,F
2010-04-06,1.3396,A,F
2010-04-07,1.3340,A,F
2010-04-08,1.3296,A,F
2010-04-09,1.3384,A,F
2010-04-12,1.3585,A,F
2010-04-13,1.3583,A,F
2010-04-14,1.3615,A,F
2010-04-15,1.3544,A,F
2010-04-16,1.3535,A,F
2010-04-19,1.3432,A,F
2010-04-20,1.3486,A,F
2010-04-21,1.3373,A,F
2010-04-22,1.3339,A,F
2010-04-23,1.3311,A,F
2010-04-26,1.3321,A,F
2010-04-27,1.3290,A,F
2010-04-28,1.3245,A,F
2010-04-29,1.3256,A,F
2010-04-30,1.3315,A,F
2010-05-03,1.3238,A,F
2010-05-04,1.3089,A,F
2010-05-05,1.2924,A,F
2010-05-06,1.2727,A,F
2010-05-07,1.2746,A,F
2010-05-10,1.2969,A,F
2010-05-11,1.2698,A,F
2010-05-12,1.2686,A,F
2010-05-13,1.2587,A,F
2010-05-14,1.2492,A,F
2010-05-17,1.2349,A,F
2010-05-18,1.2428,A,F
2010-05-19,1.2270,A,F
2010-05-20,1.2334,A,F
2010-05-21,1.2497,A,F
2010-05-24,1.2360,A,F
2010-05-25,1.2223,A,F
2010-05-26,1.2309,A,F
2010-05-27,1.2255,A,F
2010-05-28,1.2384,A,F
2010-05-31,1.2307,A,F
2010-06-01,1.2155,A,F
2010-06-02,1.2218,A,F
2010-06-03,1.2268,A,F
2010-06-04,1.2060,A,F
2010-06-07,1.1959,A,F
2010-06-08,1.1942,A,F
2010-06-09,1.2010,A,F
2010-06-10,1.2045,A,F
2010-06-11,1.2127,A,F
2010-06-14,1.2249,A,F
2010-06-15,1.2258,A,F
2010-06-16,1.2277,A,F
2010-06-17,1.2363,A,F
2010-06-18,1.2372,A,F
2010-06-21,1.2391,A,F
2010-06-22,1.2258,A,F
2010-06-23,1.2271,A,F
2010-06-24,1.2262,A,F
2010-06-25,1.2294,A,F
2010-06-28,1.2339,A,F
2010-06-29,1.2198,A,F
2010-06-30,1.2271,A,F
2010-07-01,1.2328,A,F
2010-07-02,1.2548,A,F
2010-07-05,1.2531,A,F
2010-07-06,1.2579,A,F
2010-07-07,1.2567,A,F
2010-07-08,1.2660,A,F
2010-07-09,1.2637,A,F
2010-07-12,1.2572,A,F
2010-07-13,1.2569,A,F
2010-07-14,1.2703,A,F
2010-07-15,1.2828,A,F
2010-07-16,1.3000,A,F
2010-07-19,1.2957,A,F
2010-07-20,1.2844,A,F
2010-07-21,1.2817,A,F
2010-07-22,1.2850,A,F
2010-07-23,1.2897,A,F
2010-07-26,1.2931,A,F
2010-07-27,1.3033,A,F
2010-07-28,1.2992,A,F
2010-07-29,1.3069,A,F
2010-07-30,1.3028,A,F
2010-08-02,1.3073,A,F
2010-08-03,1.3221,A,F
2010-08-04,1.3206,A,F
2010-08-05,1.3184,A,F
2010-08-06,1.3176,A,F
2010-08-09,1.3253,A,F
2010-08-10,1.3133,A,F
2010-08-11,1.3016,A,F
2010-08-12,1.2790,A,F
2010-08-13,1.2799,A,F
2010-08-16,1.2820,A,F
2010-08-17,1.2860,A,F
2010-08-18,1.2880,A,F
2010-08-19,1.2836,A,F
2010-08-20,1.2711,A,F
2010-08-23,1.2704,A,F
2010-08-24,1.2611,A,F
2010-08-25,1.2613,A,F
2010-08-26,1.2693,A,F
2010-08-27,1.2713,A,F
2010-08-30,1.2700,A,F
2010-08-31,1.2680,A,F
2010-09-01,1.2800,A,F
2010-09-02,1.2818,A,F
2010-09-03,1.2834,A,F
2010-09-06,1.2874,A,F
2010-09-07,1.2744,A,F
2010-09-08,1.2697,A,F
2010-09-09,1.2715,A,F
2010-09-10,1.2725,A,F
2010-09-13,1.2801,A,F
2010-09-14,1.2850,A,F
2010-09-15,1.2989,A,F
2010-09-16,1.3078,A,F
2010-09-17,1.3060,A,F
2010-09-20,1.3074,A,F
2010-09-21,1.3120,A,F
2010-09-22,1.3364,A,F
2010-09-23,1.3323,A,F
2010-09-24,1.3412,A,F
2010-09-27,1.3477,A,F
2010-09-28,1.3460,A,F
2010-09-29,1.3611,A,F
2010-09-30,1.3648,A,F
2010-10-01,1.3726,A,F
2010-10-04,1.3705,A,F
2010-10-05,1.3780,A,F
2010-10-06,1.3856,A,F
2010-10-07,1.3970,A,F
2010-10-08,1.3874,A,F
2010-10-11,1.3936,A,F
2010-10-12,1.3833,A,F
2010-10-13,1.3958,A,F
2010-10-14,1.4101,A,F
2010-10-15,1.4089,A,F
2010-10-18,1.3896,A,F
2010-10-19,1.3859,A,F
2010-10-20,1.3861,A,F
2010-10-21,1.4016,A,F
2010-10-22,1.3934,A,F
2010-10-25,1.4031,A,F
2010-10-26,1.3912,A,F
2010-10-27,1.3803,A,F
2010-10-28,1.3857,A,F
2010-10-29,1.3857,A,F
2010-11-01,1.3926,A,F
2010-11-02,1.4018,A,F
2010-11-03,1.4014,A,F
2010-11-04,1.4244,A,F
2010-11-05,1.4084,A,F
2010-11-08,1.3917,A,F
2010-11-09,1.3945,A,F
2010-11-10,1.3770,A,F
2010-11-11,1.3700,A,F
2010-11-12,1.3711,A,F
2010-11-15,1.3626,A,F
2010-11-16,1.3612,A,F
2010-11-17,1.3481,A,F
2010-11-18,1.3647,A,F
2010-11-19,1.3674,A,F
2010-11-22,1.3647,A,F
2010-11-23,1.3496,A,F
2010-11-24,1.3339,A,F
2010-11-25,1.3321,A,F
2010-11-26,1.3225,A,F
2010-11-29,1.3146,A,F
2010-11-30,1.2998,A,F
2010-12-01,1.3115,A,F
2010-12-02,1.3155,A,F
2010-12-03,1.3246,A,F
2010-12-06,1.3280,A,F
2010-12-07,1.3363,A,F
2010-12-08,1.3200,A,F
2010-12-09,1.3214,A,F
2010-12-10,1.3244,A,F
2010-12-13,1.3267,A,F
2010-12-14,1.3435,A,F
2010-12-15,1.3360,A,F
2010-12-16,1.3238,A,F
2010-12-17,1.3260,A,F
2010-12-20,1.3147,A,F
2010-12-21,1.3155,A,F
2010-12-22,1.3112,A,F
2010-12-23,1.3064,A,F
2010-12-24,1.3099,A,F
2010-12-27,1.3136,A,F
2010-12-28,1.3195,A,F
2010-12-29,1.3136,A,F
2010-12-30,1.3280,A,F
2010-12-31,1.3362,A,F
2011-01-03,1.3348,A,F
2011-01-04,1.3421,A,F
2011-01-05,1.3213,A,F
2011-01-06,1.3091,A,F
2011-01-07,1.2961,A,F
2011-01-10,1.2903,A,F
2011-01-11,1.2948,A,F
2011-01-12,1.2973,A,F
2011-01-13,1.3199,A,F
2011-01-14,1.3349,A,F
2011-01-17,1.3311,A,F
2011-01-18,1.3371,A,F
2011-01-19,1.3506,A,F
2011-01-20,1.3472,A,F
2011-01-21,1.3521,A,F
2011-01-24,1.3571,A,F
2011-01-25,1.3596,A,F
2011-01-26,1.3681,A,F
2011-01-27,1.3716,A,F
2011-01-28,1.3710,A,F
2011-01-31,1.3692,A,F
2011-02-01,1.3755,A,F
2011-02-02,1.3803,A,F
2011-02-03,1.3745,A,F
2011-02-04,1.3631,A,F
2011-02-07,1.3553,A,F
2011-02-08,1.3635,A,F
2011-02-09,1.3647,A,F
2011-02-10,1.3604,A,F
2011-02-11,1.3524,A,F
2011-02-14,1.3440,A,F
2011-02-15,1.3510,A,F
2011-02-16,1.3510,A,F
2011-02-17,1.3560,A,F
2011-02-18,1.3627,A,F
2011-02-21,1.3668,A,F
2011-02-22,1.3667,A,F
2011-02-23,1.3731,A,F
2011-02-24,1.3773,A,F
2011-02-25,1.3762,A,F
2011-02-28,1.3834,A,F
2011-03-01,1.3825,A,F
2011-03-02,1.3809,A,F
2011-03-03,1.3850,A,F
2011-03-04,1.3957,A,F
2011-03-07,1.4028,A,F
2011-03-08,1.3898,A,F
2011-03-09,1.3928,A,F
2011-03-10,1.3817,A,F
2011-03-11,1.3773,A,F
2011-03-14,1.3948,A,F
2011-03-15,1.3884,A,F
2011-03-16,1.3951,A,F
2011-03-17,1.4004,A,F
2011-03-18,1.4130,A,F
2011-03-21,1.4194,A,F
2011-03-22,1.4211,A,F
2011-03-23,1.4136,A,F
2011-03-24,1.4128,A,F
2011-03-25,1.4115,A,F
2011-03-28,1.4032,A,F
2011-03-29,1.4066,A,F
2011-03-30,1.4090,A,F
2011-03-31,1.4207,A,F
2011-04-01,1.4141,A,F
2011-04-04,1.4240,A,F
2011-04-05,1.4166,A,F
2011-04-06,1.4300,A,F
2011-04-07,1.4283,A,F
2011-04-08,1.4401,A,F
2011-04-11,1.4434,A,F
2011-04-12,1.4470,A,F
2011-04-13,1.4493,A,F
2011-04-14,1.4401,A,F
2011-04-15,1.4450,A,F
2011-04-18,1.4275,A,F
2011-04-19,1.4302,A,F
2011-04-20,1.4515,A,F
2011-04-21,1.4584,A,F
2011-04-26,1.4617,A,F
2011-04-27,1.4668,A,F
2011-04-28,1.4794,A,F
2011-04-29,1.4860,A,F
2011-05-02,1.4837,A,F
2011-05-03,1.4780,A,F
2011-05-04,1.4882,A,F
2011-05-05,1.4814,A,F
2011-05-06,1.4501,A,F
2011-05-09,1.4397,A,F
2011-05-10,1.4358,A,F
2011-05-11,1.4357,A,F
2011-05-12,1.4153,A,F
2011-05-13,1.4280,A,F
2011-05-16,1.4143,A,F
2011-05-17,1.4171,A,F
2011-05-18,1.4227,A,F
2011-05-19,1.4265,A,F
2011-05-20,1.4237,A,F
2011-05-23,1.4020,A,F
2011-05-24,1.4089,A,F
2011-05-25,1.4069,A,F
2011-05-26,1.4168,A,F
2011-05-27,1.4265,A,F
2011-05-30,1.4272,A,F
2011-05-31,1.4385,A,F
2011-06-01,1.4408,A,F
2011-06-02,1.4460,A,F
2011-06-03,1.4488,A,F
2011-06-06,1.4596,A,F
2011-06-07,1.4652,A,F
2011-06-08,1.4608,A,F
2011-06-09,1.4614,A,F
2011-06-10,1.4486,A,F
2011-06-13,1.4354,A,F
2011-06-14,1.4448,A,F
2011-06-15,1.4292,A,F
2011-06-16,1.4088,A,F
2011-06-17,1.4270,A,F
2011-06-20,1.4235,A,F
2011-06-21,1.4373,A,F
2011-06-22,1.4397,A,F
2011-06-23,1.4212,A,F
2011-06-24,1.4220,A,F
2011-06-27,1.4205,A,F
2011-06-28,1.4261,A,F
2011-06-29,1.4425,A,F
2011-06-30,1.4453,A,F
2011-07-01,1.4488,A,F
2011-07-04,1.4500,A,F
2011-07-05,1.4461,A,F
2011-07-06,1.4318,A,F
2011-07-07,1.4247,A,F
2011-07-08,1.4242,A,F
2011-07-11,1.4056,A,F
2011-07-12,1.3975,A,F
2011-07-13,1.4073,A,F
2011-07-14,1.4202,A,F
2011-07-15,1.4146,A,F
2011-07-18,1.4045,A,F
2011-07-19,1.4160,A,F
2011-07-20,1.4207,A,F
2011-07-21,1.4222,A,F
2011-07-22,1.4391,A,F
2011-07-25,1.4380,A,F
2011-07-26,1.4471,A,F
2011-07-27,1.4446,A,F
2011-07-28,1.4260,A,F
2011-07-29,1.4260,A,F
2011-08-01,1.4415,A,F
2011-08-02,1.4170,A,F
2011-08-03,1.4300,A,F
2011-08-04,1.4229,A,F
2011-08-05,1.4155,A,F
2011-08-08,1.4225,A,F
2011-08-09,1.4267,A,F
2011-08-10,1.4367,A,F
2011-08-11,1.4143,A,F
2011-08-12,1.4250,A,F
2011-08-15,1.4309,A,F
2011-08-16,1.4360,A,F
2011-08-17,1.4477,A,F
2011-08-18,1.4369,A,F
2011-08-19,1.4385,A,F
2011-08-22,1.4413,A,F
2011-08-23,1.4462,A,F
2011-08-24,1.4433,A,F
2011-08-25,1.4424,A,F
2011-08-26,1.4402,A,F
2011-08-29,1.4487,A,F
2011-08-30,1.4402,A,F
2011-08-31,1.4450,A,F
2011-09-01,1.4285,A,F
2011-09-02,1.4255,A,F
2011-09-05,1.4126,A,F
2011-09-06,1.4099,A,F
2011-09-07,1.4036,A,F
2011-09-08,1.4044,A,F
2011-09-09,1.3817,A,F
2011-09-12,1.3656,A,F
2011-09-13,1.3645,A,F
2011-09-14,1.3729,A,F
2011-09-15,1.3795,A,F
2011-09-16,1.3760,A,F
2011-09-19,1.3641,A,F
2011-09-20,1.3710,A,F
2011-09-21,1.3636,A,F
2011-09-22,1.3448,A,F
2011-09-23,1.3430,A,F
2011-09-26,1.3500,A,F
2011-09-27,1.3579,A,F
2011-09-28,1.3631,A,F
2011-09-29,1.3615,A,F
2011-09-30,1.3503,A,F
2011-10-03,1.3327,A,F
2011-10-04,1.3181,A,F
2011-10-05,1.3337,A,F
2011-10-06,1.3269,A,F
2011-10-07,1.3434,A,F
2011-10-10,1.3593,A,F
2011-10-11,1.3607,A,F
2011-10-12,1.3766,A,F
2011-10-13,1.3727,A,F
2011-10-14,1.3807,A,F
2011-10-17,1.3776,A,F
2011-10-18,1.3676,A,F
2011-10-19,1.3828,A,F
2011-10-20,1.3807,A,F
2011-10-21,1.3798,A,F
2011-10-24,1.3856,A,F
2011-10-25,1.3918,A,F
2011-10-26,1.3927,A,F
2011-10-27,1.4038,A,F
2011-10-28,1.4160,A,F
2011-10-31,1.4001,A,F
2011-11-01,1.3627,A,F
2011-11-02,1.3809,A,F
2011-11-03,1.3773,A,F
2011-11-04,1.3773,A,F
2011-11-07,1.3742,A,F
2011-11-08,1.3788,A,F
2011-11-09,1.3633,A,F
2011-11-10,1.3616,A,F
2011-11-11,1.3650,A,F
2011-11-14,1.3659,A,F
2011-11-15,1.3532,A,F
2011-11-16,1.3484,A,F
2011-11-17,1.3480,A,F
2011-11-18,1.3576,A,F
2011-11-21,1.3458,A,F
2011-11-22,1.3535,A,F
2011-11-23,1.3387,A,F
2011-11-24,1.3373,A,F
2011-11-25,1.3229,A,F
2011-11-28,1.3348,A,F
2011-11-29,1.3336,A,F
2011-11-30,1.3418,A,F
2011-12-01,1.3492,A,F
2011-12-02,1.3511,A,F
2011-12-05,1.3442,A,F
2011-12-06,1.3394,A,F
2011-12-07,1.3377,A,F
2011-12-08,1.3410,A,F
2011-12-09,1.3384,A,F
2011-12-12,1.3251,A,F
2011-12-13,1.3181,A,F
2011-12-14,1.2993,A,F
2011-12-15,1.3019,A,F
2011-12-16,1.3064,A,F
2011-12-19,1.3039,A,F
2011-12-20,1.3074,A,F
2011-12-21,1.3054,A,F
2011-12-22,1.3047,A,F
2011-12-23,1.3057,A,F
2011-12-27,1.3069,A,F
2011-12-28,1.3074,A,F
2011-12-29,1.2889,A,F
2011-12-30,1.2939,A,F
2012-01-02,1.2935,A,F
2012-01-03,1.3014,A,F
2012-01-04,1.2948,A,F
2012-01-05,1.2832,A,F
2012-01-06,1.2776,A,F
2012-01-09,1.2728,A,F
2012-01-10,1.2808,A,F
2012-01-11,1.2718,A,F
2012-01-12,1.2736,A,F
2012-01-13,1.2771,A,F
2012-01-16,1.2669,A,F
2012-01-17,1.2790,A,F
2012-01-18,1.2831,A,F
2012-01-19,1.2911,A,F
2012-01-20,1.2902,A,F
2012-01-23,1.3017,A,F
2012-01-24,1.3003,A,F
2012-01-25,1.2942,A,F
2012-01-26,1.3145,A,F
2012-01-27,1.3145,A,F
2012-01-30,1.3110,A,F
2012-01-31,1.3176,A,F
2012-02-01,1.3175,A,F
2012-02-02,1.3094,A,F
2012-02-03,1.3160,A,F
2012-02-06,1.3042,A,F
2012-02-07,1.3113,A,F
2012-02-08,1.3274,A,F
2012-02-09,1.3288,A,F
2012-02-10,1.3189,A,F
2012-02-13,1.3254,A,F
2012-02-14,1.3169,A,F
2012-02-15,1.3092,A,F
2012-02-16,1.2982,A,F
2012-02-17,1.3159,A,F
2012-02-20,1.3266,A,F
2012-02-21,1.3222,A,F
2012-02-22,1.3230,A,F
2012-02-23,1.3300,A,F
2012-02-24,1.3412,A,F
2012-02-27,1.3388,A,F
2012-02-28,1.3454,A,F
2012-02-29,1.3443,A,F
2012-03-01,1.3312,A,F
2012-03-02,1.3217,A,F
2012-03-05,1.3220,A,F
2012-03-06,1.3153,A,F
2012-03-07,1.3120,A,F
2012-03-08,1.3242,A,F
2012-03-09,1.3191,A,F
2012-03-12,1.3119,A,F
2012-03-13,1.3057,A,F
2012-03-14,1.3062,A,F
2012-03-15,1.3057,A,F
2012-03-16,1.3116,A,F
2012-03-19,1.3150,A,F
2012-03-20,1.3198,A,F
2012-03-21,1.3225,A,F
2012-03-22,1.3167,A,F
2012-03-23,1.3242,A,F
2012-03-26,1.3276,A,F
2012-03-27,1.3333,A,F
2012-03-28,1.3337,A,F
2012-03-29,1.3272,A,F
2012-03-30,1.3356,A,F
2012-04-02,1.3319,A,F
2012-04-03,1.3315,A,F
2012-04-04,1.3142,A,F
2012-04-05,1.3068,A,F
2012-04-10,1.3114,A,F
2012-04-11,1.3131,A,F
2012-04-12,1.3153,A,F
2012-04-13,1.3148,A,F
2012-04-16,1.3024,A,F
2012-04-17,1.3132,A,F
2012-04-18,1.3093,A,F
2012-04-19,1.3086,A,F
2012-04-20,1.3192,A,F
2012-04-23,1.3131,A,F
2012-04-24,1.3161,A,F
2012-04-25,1.3206,A,F
2012-04-26,1.3215,A,F
2012-04-27,1.3229,A,F
2012-04-30,1.3214,A,F
2012-05-02,1.3131,A,F
2012-05-03,1.3123,A,F
2012-05-04,1.3132,A,F
2012-05-07,1.3033,A,F
2012-05-08,1.3025,A,F
2012-05-09,1.2950,A,F
2012-05-10,1.2961,A,F
2012-05-11,1.2944,A,F
2012-05-14,1.2863,A,F
2012-05-15,1.2843,A,F
2012-05-16,1.2738,A,F
2012-05-17,1.2682,A,F
2012-05-18,1.2721,A,F
2012-05-21,1.2750,A,F
2012-05-22,1.2768,A,F
2012-05-23,1.2659,A,F
2012-05-24,1.2557,A,F
2012-05-25,1.2546,A,F
2012-05-28,1.2566,A,F
2012-05-29,1.2523,A,F
2012-05-30,1.2438,A,F
2012-05-31,1.2403,A,F
2012-06-01,1.2322,A,F
2012-06-04,1.2437,A,F
2012-06-05,1.2429,A,F
2012-06-06,1.2485,A,F
2012-06-07,1.2595,A,F
2012-06-08,1.2468,A,F
2012-06-11,1.2544,A,F
2012-06-12,1.2492,A,F
2012-06-13,1.2534,A,F
2012-06-14,1.2551,A,F
2012-06-15,1.2596,A,F
2012-06-18,1.2618,A,F
2012-06-19,1.2619,A,F
2012-06-20,1.2704,A,F
2012-06-21,1.2670,A,F
2012-06-22,1.2539,A,F
2012-06-25,1.2488,A,F
2012-06-26,1.2475,A,F
2012-06-27,1.2478,A,F
2012-06-28,1.2418,A,F
2012-06-29,1.2590,A,F
2012-07-02,1.2593,A,F
2012-07-03,1.2575,A,F
2012-07-04,1.2560,A,F
2012-07-05,1.2426,A,F
2012-07-06,1.2377,A,F
2012-07-09,1.2293,A,F
2012-07-10,1.2285,A,F
2012-07-11,1.2260,A,F
2012-07-12,1.2178,A,F
2012-07-13,1.2185,A,F
2012-07-16,1.2177,A,F
2012-07-17,1.2281,A,F
2012-07-18,1.2234,A,F
2012-07-19,1.2287,A,F
2012-07-20,1.2200,A,F
2012-07-23,1.2105,A,F
2012-07-24,1.2089,A,F
2012-07-25,1.2134,A,F
2012-07-26,1.2260,A,F
2012-07-27,1.2317,A,F
2012-07-30,1.2246,A,F
2012-07-31,1.2284,A,F
2012-08-01,1.2298,A,F
2012-08-02,1.2346,A,F
2012-08-03,1.2245,A,F
2012-08-06,1.2379,A,F
2012-08-07,1.2436,A,F
2012-08-08,1.2336,A,F
